,t,ax,ay,az,gx,gy,gz,vx,vy,vz,x,y,z
1495,0.0001962890625,-0.012217304669320583,0.06632251292467117,-0.02617993950843811,0.8924051523208618,-0.05883989855647087,9.483030319213867,-0.0009166303339563989,-0.07949101523923766,0.08849964586135958,0.056978124595099475,-0.16465100911978192,0.6865384723975605
1496,0.004691650390625,-0.01745329238474369,0.06457718461751938,-0.015707962214946747,0.8924051523208618,-0.05883989855647087,9.483030319213867,-0.0009190284572362165,-0.07947799685535303,0.08849450702557718,0.056977944670590565,-0.1646666123366404,0.6865558439100783
1497,0.005030029296875,-0.019198622554540634,0.0593411922454834,-0.001745329238474369,0.8924051523208618,-0.05883989855647087,9.483030319213867,-0.0010009132032707951,-0.07917502328191678,0.08842081075851549,0.05697363291037018,-0.1650394953116329,0.6869710291985329
1498,0.0002109375,-0.019198622554540634,0.0593411922454834,-0.001745329238474369,0.9120184183120728,-0.04903324693441391,9.512450218200684,-0.0010974828371797807,-0.07887653534641051,0.08841203170131329,0.05696859828763409,-0.1654377479983217,0.6874157884671017
1499,0.00486865234375,-0.0296705961227417,0.04886921867728233,0.003490658476948738,0.9120184183120728,-0.04903324693441391,9.512450218200684,-0.0011015325466248796,-0.07886401806367122,0.08841166354592706,0.056968366787348124,-0.16545438601749635,0.6874344378800388
1500,0.004964111328125,-0.03490658476948738,0.04886921867728233,0.01745329238474369,0.9120184183120728,-0.04903324693441391,9.512450218200684,-0.0012459883639783231,-0.07862609082762084,0.08842865834850208,0.05696300380833329,-0.16583834750387957,0.6878648835329766
1501,0.0002099609375,-0.03490658476948738,0.04886921867728233,0.01745329238474369,0.9218250513076782,-0.029419949278235435,9.502643585205078,-0.0014192685368586908,-0.07838349858558832,0.08851529843494227,0.05695681858338095,-0.16622865617204316,0.6883038532376151
1502,0.004962890625,-0.04014257341623306,0.045378558337688446,0.027925267815589905,0.9218250513076782,-0.029419949278235435,9.502643585205078,-0.001426597556121817,-0.07837323795861995,0.08851896294457381,0.05695652059242838,-0.16624511364489072,0.6883224379926576
1503,0.004566162109375,-0.04014257341623306,0.045378558337688446,0.027925267815589905,0.9218250513076782,-0.03922659903764725,9.512450218200684,-0.001625820757392614,-0.07814802913686983,0.08865755299441641,0.05694944054479146,-0.16663407145280643,0.68876174792399
1504,0.000184326171875,-0.04712389037013054,0.04886921867728233,0.04014257341623306,0.9218250513076782,-0.03922659903764725,9.512450218200684,-0.0018091182550985935,-0.0779408232832102,0.08878506429421013,0.05694201678365241,-0.16699090802237354,0.689166572683183
1505,0.00508203125,-0.054105207324028015,0.04886921867728233,0.04712389037013054,0.9218250513076782,-0.03922659903764725,9.512450218200684,-0.0018178044214143818,-0.0779318154072089,0.08879246362109713,0.05694168331580998,-0.16700527455596215,0.6891829380942041
1506,0.004366943359375,-0.054105207324028015,0.04886921867728233,0.04712389037013054,0.9610517024993896,-0.05883989855647087,9.581096649169922,-0.0020927687758228175,-0.07768346051072786,0.08903194870457973,0.056932445176933966,-0.16740132647723083,0.689634184169091
